pointid	key	value	Naam	area_prop_sb	openheid_klasse	openheid_waarde	is_sbp	X	Y
Ol_7210.5	highway	cycleway	Oostelijke leemstreek	0.324988720759399	4	1.55361700057983	1	198130.918297008	159398.890549265
Ol_7210.6	highway	cycleway	Oostelijke leemstreek	0.315234654864864	4	1.55468606948853	1	198150.72803473	159446.303082913
Ol_7210.7	highway	cycleway	Oostelijke leemstreek	0.269182421188975	4	1.55616724491119	1	198170.537772451	159493.715616561
Ol_7210.8	highway	cycleway	Oostelijke leemstreek	0.221683509977002	4	1.55665421485901	1	198190.347510173	159541.128150208
Ol_7210.9	highway	cycleway	Oostelijke leemstreek	0.178034410669349	4	1.55793154239655	1	198210.157247895	159588.540683856
Ol_7226.9	highway	unclassified	Oostelijke leemstreek	0.123564834514784	3	1.48738193511963	0	206779.853055159	155827.131424407
Ol_7240	highway	cycleway	Oostelijke leemstreek	0	3	1.35257625579834	0	200582.195240539	166417.628034559
Ol_7240.1	highway	cycleway	Oostelijke leemstreek	0	2	1.34496593475342	0	200532.5687783	166409.011682289
Ol_7240.2	highway	cycleway	Oostelijke leemstreek	0	2	1.34267127513885	0	200482.938441829	166400.417480289
Ol_7240.3	highway	cycleway	Oostelijke leemstreek	0	3	1.35225784778595	0	200433.308105357	166391.823278288
Ol_7240.4	highway	cycleway	Oostelijke leemstreek	0	2	1.34720897674561	0	200383.677768885	166383.229076288
Ol_7240.5	highway	cycleway	Oostelijke leemstreek	0	2	1.34218680858612	0	200334.047432414	166374.634874287
Ol_7243.1	highway	track	Oostelijke leemstreek	0	3	1.36409211158752	0	178610.830096219	169920.167200087
Ol_7243.2	highway	track	Oostelijke leemstreek	0	3	1.36352610588074	0	178601.913293459	169871.81977471
Ol_7243.3	highway	track	Oostelijke leemstreek	0	3	1.35734796524048	0	178592.996490698	169823.472349333
Ol_7244.1	highway	track	Oostelijke leemstreek	0	3	1.35930073261261	0	179403.444008266	169835.37382891
Ol_7244.2	highway	track	Oostelijke leemstreek	0	3	1.35649561882019	0	179454.887815922	169860.231945166
Ol_7264	highway	unclassified	Oostelijke leemstreek	0.224844169030911	3	1.41219162940979	0	198975.166069144	159732.480450105
Ol_7273	highway	unclassified	Oostelijke leemstreek	0.0271630090496113	4	1.54887807369232	1	199616.909444861	165097.460089125
Ol_7273.1	highway	unclassified	Oostelijke leemstreek	0.0390222878837889	4	1.54671132564545	1	199626.580369891	165148.03958171
Ol_7273.10	highway	unclassified	Oostelijke leemstreek	0.135429774106122	3	1.48376357555389	1	199783.055986519	165581.101092113
Ol_7273.11	highway	unclassified	Oostelijke leemstreek	0.107886834395611	3	1.46649301052094	1	199797.432687941	165630.556302628
Ol_7273.12	highway	unclassified	Oostelijke leemstreek	0.116729208779336	3	1.45431506633759	1	199811.809389363	165680.011513143
Ol_7273.13	highway	unclassified	Oostelijke leemstreek	0.114137100200871	3	1.46256828308105	1	199851.44244147	165711.418378946
Ol_7273.2	highway	unclassified	Oostelijke leemstreek	0.0533709350958223	4	1.54313504695892	1	199643.797059375	165196.474668446
Ol_7273.3	highway	unclassified	Oostelijke leemstreek	0.0820440033394329	4	1.54072892665863	1	199664.134367269	165243.789819232
Ol_7273.4	highway	unclassified	Oostelijke leemstreek	0.114511418723877	4	1.53957962989807	1	199686.739739834	165289.970594075
Ol_7273.5	highway	unclassified	Oostelijke leemstreek	0.122921574493133	4	1.53664767742157	1	199712.39800437	165334.613653285
Ol_7273.6	highway	unclassified	Oostelijke leemstreek	0.126307049051197	4	1.53111255168915	1	199734.295108449	165381.110623197
Ol_7273.7	highway	unclassified	Oostelijke leemstreek	0.131391768310647	4	1.52335119247437	1	199746.602105357	165431.048927214
Ol_7273.8	highway	unclassified	Oostelijke leemstreek	0.137356587376733	4	1.517418384552	1	199757.348587703	165481.417482752
Ol_7273.9	highway	unclassified	Oostelijke leemstreek	0.141673567066946	3	1.500328540802	1	199768.679285097	165531.645881598
Ol_7274.1	highway	unclassified	Oostelijke leemstreek	0.0770201158948003	4	1.52656066417694	1	199975.783923938	165712.825677916
Ol_7274.2	highway	unclassified	Oostelijke leemstreek	0.0731058191031374	4	1.53832471370697	1	200010.858647313	165675.609669266
Ol_7274.3	highway	unclassified	Oostelijke leemstreek	0.0733585131466878	4	1.54127061367035	1	200045.779213209	165638.247218726
Ol_7274.4	highway	unclassified	Oostelijke leemstreek	0.0746271925857661	4	1.53454768657684	1	200076.024834536	165597.111251363
Ol_7274.5	highway	unclassified	Oostelijke leemstreek	0.0678778186635882	4	1.53003859519958	1	200102.487639685	165553.373420965
Ol_7274.6	highway	unclassified	Oostelijke leemstreek	0.0485810402556043	4	1.52473402023315	1	200121.041941135	165505.903969138
Ol_7274.7	highway	unclassified	Oostelijke leemstreek	0.0249135080585578	4	1.51949298381805	1	200137.940002451	165457.650536911
Ol_7275	highway	track	Oostelijke leemstreek	0.0101316309928879	4	1.5375212430954	1	199957.662012531	165061.142101498
Ol_7275.1	highway	track	Oostelijke leemstreek	0.00188904428800902	4	1.5400265455246	1	199905.917409747	165064.216179432
Ol_7275.10	highway	track	Oostelijke leemstreek	0.00243142463275488	4	1.54031229019165	1	199439.671317747	165077.772423377
Ol_7275.11	highway	track	Oostelijke leemstreek	0.00243142463275472	4	1.53487169742584	1	199388.079520321	165082.811530376
Ol_7275.2	highway	track	Oostelijke leemstreek	0.00323633464294505	4	1.54154205322266	1	199854.159250537	165066.889594043
Ol_7275.3	highway	track	Oostelijke leemstreek	0.0105474273400266	4	1.54421734809875	1	199802.337913594	165068.209262075
Ol_7275.4	highway	track	Oostelijke leemstreek	0.015804042220134	4	1.548255443573	1	199750.511573576	165069.322046451
Ol_7275.5	highway	track	Oostelijke leemstreek	0.0203810394587833	4	1.5491840839386	1	199698.685233558	165070.434830826
Ol_7275.8	highway	track	Oostelijke leemstreek	0.0173734807267298	4	1.54723870754242	1	199543.189851957	165072.705777772
Ol_7275.9	highway	track	Oostelijke leemstreek	0.0107312986986977	4	1.54288923740387	1	199491.381980362	165074.458612434
Ol_7276	highway	unclassified	Oostelijke leemstreek	0	3	1.42543888092041	0	198154.524007775	164677.020643344
Ol_7276.1	highway	unclassified	Oostelijke leemstreek	0.120955124936667	3	1.49561178684235	1	197777.914911042	164346.90440495
Ol_7276.1.1	highway	unclassified	Oostelijke leemstreek	0.142182820980544	3	1.50925290584564	1	197741.397407428	164313.115039672
Ol_7276.1.10	highway	unclassified	Oostelijke leemstreek	0.188218377358754	4	1.56706118583679	1	197482.727275148	163955.953624825
Ol_7276.1.11	highway	unclassified	Oostelijke leemstreek	0.145362158314979	4	1.56728088855743	1	197460.902870904	163911.244066549
Ol_7276.1.12	highway	unclassified	Oostelijke leemstreek	0.121243191373687	4	1.56755816936493	1	197439.091704483	163866.528048216
Ol_7276.1.13	highway	unclassified	Oostelijke leemstreek	0.0960210541831588	4	1.56785023212433	1	197417.280538062	163821.812029884
Ol_7276.1.14	highway	unclassified	Oostelijke leemstreek	0.0670227233672853	4	1.56796848773956	1	197395.469371642	163777.096011552
Ol_7276.1.15	highway	unclassified	Oostelijke leemstreek	0.0454714065735658	4	1.56817245483398	1	197373.658205221	163732.37999322
Ol_7276.1.2	highway	unclassified	Oostelijke leemstreek	0.190692875687304	4	1.51815783977509	1	197704.879903814	164279.325674394
Ol_7276.1.3	highway	unclassified	Oostelijke leemstreek	0.249311762786242	4	1.53601896762848	1	197668.3624002	164245.536309115
Ol_7276.1.4	highway	unclassified	Oostelijke leemstreek	0.311021841926176	4	1.54607892036438	1	197631.845591123	164211.746193318
Ol_7276.1.5	highway	unclassified	Oostelijke leemstreek	0.333229827209528	4	1.55912339687347	1	197596.886354753	164176.458885932
Ol_7276.1.6	highway	unclassified	Oostelijke leemstreek	0.31453571932805	4	1.56383740901947	1	197570.230342104	164134.674666241
Ol_7276.1.7	highway	unclassified	Oostelijke leemstreek	0.281591302057634	4	1.56548953056335	1	197547.600729691	164090.367218581
Ol_7276.1.8	highway	unclassified	Oostelijke leemstreek	0.264637671272473	4	1.56616270542145	1	197526.172965642	164045.470964817
Ol_7276.1.9	highway	unclassified	Oostelijke leemstreek	0.236437806818857	4	1.56662535667419	1	197504.553862746	164000.662115448
Ol_7276.2	highway	unclassified	Oostelijke leemstreek	0	3	1.43695116043091	0	198115.944840225	164644.326277153
Ol_7276.3	highway	unclassified	Oostelijke leemstreek	0	3	1.44010210037231	0	198077.183738962	164611.847136175
Ol_7276.4	highway	unclassified	Oostelijke leemstreek	0	3	1.43693149089813	0	198038.422637699	164579.367995198
Ol_7277.1	highway	unclassified	Oostelijke leemstreek	0.313600313459751	4	1.56491219997406	1	197497.616398088	164140.589986238
Ol_7277.2	highway	unclassified	Oostelijke leemstreek	0.326444656932798	4	1.56347632408142	1	197467.195522378	164179.753799887
Ol_7277.3	highway	unclassified	Oostelijke leemstreek	0.318476302237005	4	1.56139945983887	1	197436.774646668	164218.917613536
Ol_7277.4	highway	unclassified	Oostelijke leemstreek	0.305122266917949	4	1.55495059490204	1	197406.353770958	164258.081427185
Ol_7277.5	highway	unclassified	Oostelijke leemstreek	0.292502856380853	4	1.55132472515106	1	197375.932895248	164297.245240834
Ol_7277.6	highway	unclassified	Oostelijke leemstreek	0.266950806650415	4	1.54166865348816	1	197345.512019538	164336.409054483
Ol_7277.7	highway	unclassified	Oostelijke leemstreek	0.250512847580026	4	1.53193700313568	1	197315.091143828	164375.572868132
Ol_7277.8	highway	unclassified	Oostelijke leemstreek	0.231174354697115	4	1.52420926094055	1	197284.670268117	164414.736681782
Ol_7278.1	highway	unclassified	Oostelijke leemstreek	0.038236813036587	4	1.56775295734406	1	197300.98837784	163751.420540283
Ol_7278.10	highway	unclassified	Oostelijke leemstreek	0.000653256486320171	4	1.51543092727661	1	196913.289301755	163905.751963206
Ol_7278.2	highway	unclassified	Oostelijke leemstreek	0.0341067041197904	4	1.56694614887238	1	197259.939564849	163779.206729914
Ol_7278.3	highway	unclassified	Oostelijke leemstreek	0.0236059048752124	4	1.56490039825439	1	197221.179311322	163809.920166842
Ol_7278.4	highway	unclassified	Oostelijke leemstreek	0.0106833881962579	4	1.56330478191376	1	197184.725852155	163843.510769192
Ol_7278.5	highway	unclassified	Oostelijke leemstreek	0.000432128795639465	4	1.55831551551819	1	197147.195796606	163875.829691315
Ol_7278.6	highway	unclassified	Oostelijke leemstreek	0	4	1.55368328094482	1	197104.708580106	163901.196188907
Ol_7278.7	highway	unclassified	Oostelijke leemstreek	0	4	1.54763305187225	1	197058.480683621	163918.902042182
Ol_7278.8	highway	unclassified	Oostelijke leemstreek	0	4	1.5324273109436	1	197009.583234953	163926.066698344
Ol_7278.9	highway	unclassified	Oostelijke leemstreek	0	4	1.52838706970215	1	196960.45182567	163920.864068025
Ol_7279.1	highway	unclassified	Oostelijke leemstreek	0	4	1.56356692314148	1	197248.982082438	163512.731140347
Ol_7279.2	highway	unclassified	Oostelijke leemstreek	0	4	1.56686902046204	1	197279.698107965	163553.143948467
Ol_7279.3	highway	unclassified	Oostelijke leemstreek	0.00060553699343408	4	1.5678254365921	1	197306.444979876	163596.287881622
Ol_7279.4	highway	unclassified	Oostelijke leemstreek	0.0126975584611094	4	1.56813585758209	1	197329.332692516	163641.58390079
Ol_7280	highway	unclassified	Oostelijke leemstreek	0.0867959132834802	4	1.55564475059509	1	198179.822018774	163602.027266424
Ol_7280.1	highway	unclassified	Oostelijke leemstreek	0.0570478356900204	4	1.55667555332184	1	198129.172956969	163601.388757805
Ol_7280.10	highway	unclassified	Oostelijke leemstreek	0.00504693848051347	4	1.56812727451324	1	197675.124078542	163625.469092761
Ol_7280.11	highway	unclassified	Oostelijke leemstreek	0.0163997998121162	4	1.56831407546997	1	197624.930041366	163632.272678652
Ol_7280.12	highway	unclassified	Oostelijke leemstreek	0.0237460983776687	4	1.56839644908905	1	197574.733019764	163639.054579362
Ol_7280.13	highway	unclassified	Oostelijke leemstreek	0.027078588085436	4	1.56843531131744	1	197524.535998162	163645.836480073
Ol_7280.14	highway	unclassified	Oostelijke leemstreek	0.028295901609204	4	1.56842029094696	1	197474.408093179	163653.053552207
Ol_7280.15	highway	unclassified	Oostelijke leemstreek	0.0301367774448829	4	1.56841564178467	1	197426.577283232	163668.874655109
Ol_7280.2	highway	unclassified	Oostelijke leemstreek	0.020691831202305	4	1.55844044685364	1	198078.523895165	163600.750249187
Ol_7280.3	highway	unclassified	Oostelijke leemstreek	0.0127519709296253	4	1.55948603153229	1	198027.87483336	163600.111740568
Ol_7280.4	highway	unclassified	Oostelijke leemstreek	0.0127519709296252	4	1.5619170665741	1	197977.225771556	163599.473231949
Ol_7280.5	highway	unclassified	Oostelijke leemstreek	0.0123341178687713	4	1.56246268749237	1	197926.576709751	163598.834723331
Ol_7280.6	highway	unclassified	Oostelijke leemstreek	0.00636192007838399	4	1.56367123126984	1	197875.925624817	163599.166189536
Ol_7280.7	highway	unclassified	Oostelijke leemstreek	0.000134993654088449	4	1.56493258476257	1	197825.61265229	163604.378678687
Ol_7280.8	highway	unclassified	Oostelijke leemstreek	0	4	1.56646049022675	1	197775.449794374	163611.408816711
Ol_7280.9	highway	unclassified	Oostelijke leemstreek	1.86497427714955e-05	4	1.56779003143311	1	197725.286936458	163618.438954736
Ol_7281	highway	unclassified	Oostelijke leemstreek	0.354725088920273	4	1.56418895721436	1	198111.649176514	162865.230356583
Ol_7281.1	highway	unclassified	Oostelijke leemstreek	0.29316186724107	4	1.56555783748627	1	198072.857367238	162897.018742139
Ol_7281.10	highway	unclassified	Oostelijke leemstreek	0.0614519087870092	4	1.56652545928955	1	197722.739130941	163181.895412152
Ol_7281.11	highway	unclassified	Oostelijke leemstreek	0.0731428408452942	4	1.56690418720245	1	197683.735197189	163213.423163023
Ol_7281.12	highway	unclassified	Oostelijke leemstreek	0.0780100507719376	4	1.56685400009155	1	197637.86040579	163232.516870712
Ol_7281.13	highway	unclassified	Oostelijke leemstreek	0.0780100507719485	4	1.56610798835754	1	197587.963010905	163233.243801937
Ol_7281.14	highway	unclassified	Oostelijke leemstreek	0.0780100507719466	4	1.56538653373718	1	197537.952043471	163229.474311332
Ol_7281.15	highway	unclassified	Oostelijke leemstreek	0.0780100507719402	4	1.56477034091949	1	197487.941076037	163225.704820727
Ol_7281.16	highway	unclassified	Oostelijke leemstreek	0.0780100507719464	4	1.56304776668549	1	197437.930108603	163221.935330122
Ol_7281.2	highway	unclassified	Oostelijke leemstreek	0.22186762341514	4	1.56729257106781	1	198034.065557963	162928.807127696
Ol_7281.3	highway	unclassified	Oostelijke leemstreek	0.150411169789107	4	1.56763815879822	1	197995.273748688	162960.595513252
Ol_7281.4	highway	unclassified	Oostelijke leemstreek	0.0858080517793039	4	1.56767380237579	1	197956.481939413	162992.383898808
Ol_7281.5	highway	unclassified	Oostelijke leemstreek	0.0314714969249846	4	1.56721353530884	1	197917.690130137	163024.172284364
Ol_7281.6	highway	unclassified	Oostelijke leemstreek	9.59948953502354e-05	4	1.56759643554688	1	197878.754865949	163055.784408668
Ol_7281.7	highway	unclassified	Oostelijke leemstreek	0.00221692674714742	4	1.56694388389587	1	197839.750932197	163087.312159539
Ol_7281.8	highway	unclassified	Oostelijke leemstreek	0.0280758255222231	4	1.56687343120575	1	197800.746998445	163118.83991041
Ol_7281.9	highway	unclassified	Oostelijke leemstreek	0.0479484085526651	4	1.56690204143524	1	197761.743064693	163150.367661281
Ol_7282	highway	unclassified	Oostelijke leemstreek	0.0914920349743182	3	1.49487614631653	1	197137.867243199	164682.215157618
Ol_7282.1	highway	unclassified	Oostelijke leemstreek	0.14941517583691	3	1.50034713745117	1	197194.393131039	164537.796082813
Ol_7282.1.1	highway	unclassified	Oostelijke leemstreek	0.167436711260878	3	1.50651514530182	1	197210.757203173	164491.969848417
Ol_7282.1.2	highway	unclassified	Oostelijke leemstreek	0.189086868051483	4	1.51257514953613	1	197227.121275307	164446.143614022
Ol_7283	highway	track	Oostelijke leemstreek	0.0524376590829264	4	1.53326046466827	1	196307.673672784	163824.918090903
Ol_7283.1	highway	track	Oostelijke leemstreek	0.0513671339364452	4	1.52660369873047	1	196281.044130303	163871.105902498
Ol_7283.2	highway	track	Oostelijke leemstreek	0.0484081304563802	4	1.51903092861176	1	196254.414587822	163917.293714094
Ol_7284	highway	track	Oostelijke leemstreek	0	3	1.35580062866211	0	196423.167135036	164652.661960868
Ol_7284.1	highway	track	Oostelijke leemstreek	3.71097191452496e-05	2	1.34442830085754	0	196414.373679091	164602.10443163
Ol_7284.2	highway	track	Oostelijke leemstreek	0.000886872750843979	2	1.33820736408234	0	196409.36810182	164551.027373069
Ol_7284.3	highway	track	Oostelijke leemstreek	0.00853651883958403	2	1.34830141067505	0	196379.097654499	164510.228454764
Ol_7284.4	highway	track	Oostelijke leemstreek	0.0230463765201852	3	1.36317789554596	0	196338.682593812	164478.418038495
Ol_7285	highway	track	Oostelijke leemstreek	0	2	1.3383880853653	0	196670.394304431	164536.331136479
Ol_7285.1	highway	track	Oostelijke leemstreek	0	2	1.32995092868805	0	196637.891575342	164503.33174633
Ol_7285.2	highway	track	Oostelijke leemstreek	0	2	1.32564306259155	0	196605.388846254	164470.332356181
Ol_7285.3	highway	track	Oostelijke leemstreek	0	2	1.32734215259552	0	196572.826472382	164437.395723907
Ol_7285.4	highway	track	Oostelijke leemstreek	0	2	1.32890689373016	0	196534.649279067	164413.412933585
Ol_7285.5	highway	track	Oostelijke leemstreek	0	2	1.33592343330383	0	196501.917183795	164380.641038805
Ol_729	highway	unclassified	Oostelijke leemstreek	0	3	1.46364712715149	0	213237.463166654	165082.917206375
Ol_729.1	highway	unclassified	Oostelijke leemstreek	0	3	1.47444546222687	0	213080.080521222	165653.16748408
Ol_729.1.1	highway	unclassified	Oostelijke leemstreek	0	3	1.4677129983902	0	213074.342704112	165702.450925639
Ol_729.1.2	highway	unclassified	Oostelijke leemstreek	0	3	1.46569776535034	0	213066.192704805	165751.427568935
Ol_729.1.3	highway	unclassified	Oostelijke leemstreek	0	3	1.46367526054382	0	213057.009843476	165800.213670357
Ol_729.1.4	highway	unclassified	Oostelijke leemstreek	0	3	1.4586329460144	0	213045.435046973	165848.491236666
Ol_729.1.5	highway	unclassified	Oostelijke leemstreek	0	3	1.45557451248169	0	213032.677466275	165896.475566523
Ol_729.1.6	highway	unclassified	Oostelijke leemstreek	0	3	1.4543696641922	0	213019.260135982	165944.27694491
Ol_729.1.7	highway	unclassified	Oostelijke leemstreek	0	3	1.45267570018768	0	213006.054809088	165992.136808019
Ol_729.1.8	highway	unclassified	Oostelijke leemstreek	0	3	1.4496089220047	0	212997.267233211	166041.003931023
Ol_729.2	highway	unclassified	Oostelijke leemstreek	0	3	1.47316443920135	0	213214.528008503	165125.278159457
Ol_729.3	highway	unclassified	Oostelijke leemstreek	0	3	1.47730147838593	0	213190.980811041	165167.309622743
Ol_729.4	highway	unclassified	Oostelijke leemstreek	0	3	1.48565065860748	0	213168.898497138	165210.139647946
Ol_729.5	highway	unclassified	Oostelijke leemstreek	0	3	1.49713385105133	0	213147.084897328	165253.109439256
Ol_729.6	highway	unclassified	Oostelijke leemstreek	0	3	1.50525999069214	0	213124.53593428	165295.694345413
Ol_729.7	highway	unclassified	Oostelijke leemstreek	0	3	1.50910186767578	0	213101.660186728	165338.108214322
Ol_729.8	highway	unclassified	Oostelijke leemstreek	0	4	1.51474130153656	0	213077.669067166	165379.896708522
Ol_729.9	highway	unclassified	Oostelijke leemstreek	0	4	1.51405310630798	0	213064.713438429	165424.094193842
Ol_7293	highway	unclassified	Oostelijke leemstreek	0	3	1.47826147079468	0	215846.496236647	169060.057267196
Ol_7293.1	highway	unclassified	Oostelijke leemstreek	0	3	1.49000906944275	0	215887.406297142	169086.465749348
Ol_7293.2	highway	unclassified	Oostelijke leemstreek	0	3	1.50074183940887	0	215927.637181593	169113.909736514
Ol_7323	highway	track	Oostelijke leemstreek	0.0367860244091659	3	1.43221032619476	0	196937.278273131	162363.261359438
Ol_7323.1	highway	track	Oostelijke leemstreek	0.0297848405488907	3	1.42503833770752	0	196984.737265276	162366.224365707
Ol_7323.2	highway	track	Oostelijke leemstreek	0.0252713390702003	3	1.42439877986908	0	197029.987286504	162380.83999997
Ol_7323.3	highway	track	Oostelijke leemstreek	0.017491001352639	3	1.41650640964508	0	197075.048314297	162396.015497514
Ol_7328.10	highway	unclassified	Oostelijke leemstreek	0.0532752467232129	4	1.55716586112976	1	196110.025254756	160820.786314161
Ol_7328.11	highway	unclassified	Oostelijke leemstreek	0.0556033093269013	4	1.56058728694916	1	196127.772660421	160867.979155538
Ol_7328.12	highway	unclassified	Oostelijke leemstreek	0.055346774668223	4	1.56405019760132	1	196145.529853852	160915.168314581
Ol_7328.13	highway	unclassified	Oostelijke leemstreek	0.0506386917066644	4	1.56664049625397	1	196163.290223689	160962.356278602
Ol_7328.14	highway	unclassified	Oostelijke leemstreek	0.0432794741397923	4	1.56761002540588	1	196181.034810047	161009.550155795
Ol_7328.15	highway	unclassified	Oostelijke leemstreek	0.0402426730376373	4	1.56732857227325	1	196198.651857083	161056.79181473
Ol_7328.9	highway	unclassified	Oostelijke leemstreek	0.0487262714289087	4	1.55385267734528	1	196092.277849091	160773.593472783
Ol_733	highway	tertiary	Oostelijke leemstreek	0.0942480756438418	3	1.46286296844482	1	216227.090935987	164896.853900131
Ol_733.1	highway	tertiary	Oostelijke leemstreek	0.0963005724257745	3	1.45935881137848	1	216259.756281333	164859.983223929
Ol_733.10	highway	tertiary	Oostelijke leemstreek	0.0298853255131653	3	1.45523762702942	1	216405.138490074	164441.647976604
Ol_733.11	highway	tertiary	Oostelijke leemstreek	0.019446033303482	3	1.47910225391388	1	216420.246619755	164394.683489166
Ol_733.2	highway	tertiary	Oostelijke leemstreek	0.0977449067822043	3	1.45881593227386	1	216284.548106838	164817.448956631
Ol_733.3	highway	tertiary	Oostelijke leemstreek	0.100814501915302	3	1.46255385875702	1	216299.944384683	164770.604470927
Ol_733.4	highway	tertiary	Oostelijke leemstreek	0.102855916846014	3	1.44428086280823	1	216314.980298004	164723.61329664
Ol_733.5	highway	tertiary	Oostelijke leemstreek	0.103747006754371	3	1.43027353286743	1	216330.016211325	164676.622122354
Ol_733.6	highway	tertiary	Oostelijke leemstreek	0.102703030157286	3	1.44137024879456	1	216345.052124647	164629.630948068
Ol_733.7	highway	tertiary	Oostelijke leemstreek	0.0856630466634013	3	1.43555617332458	1	216360.088037968	164582.639773781
Ol_733.8	highway	tertiary	Oostelijke leemstreek	0.061798496337211	3	1.4322521686554	1	216375.123951289	164535.648599495
Ol_733.9	highway	tertiary	Oostelijke leemstreek	0.0424024262107582	3	1.44709622859955	1	216390.15986461	164488.657425208
Ol_7337	highway	unclassified	Oostelijke leemstreek	0	3	1.44618129730225	0	229815.492349522	169105.019033908
Ol_7337.1	highway	unclassified	Oostelijke leemstreek	0	3	1.47247493267059	0	229849.492081487	169067.131163057
Ol_7337.10	highway	unclassified	Oostelijke leemstreek	0	4	1.52902281284332	0	229958.125281353	168637.656734544
Ol_7337.11	highway	unclassified	Oostelijke leemstreek	0	4	1.52753520011902	0	229949.762979714	168587.389220809
Ol_7337.12	highway	unclassified	Oostelijke leemstreek	0	4	1.51980555057526	0	229941.400678075	168537.121707074
Ol_7337.13	highway	unclassified	Oostelijke leemstreek	0	4	1.51325452327728	0	229921.316234025	168491.089647244
Ol_7337.14	highway	unclassified	Oostelijke leemstreek	0	4	1.51163709163666	0	229885.524926125	168454.921575405
Ol_7337.15	highway	unclassified	Oostelijke leemstreek	0	3	1.5070378780365	0	229849.008573486	168419.378544924
Ol_7337.16	highway	unclassified	Oostelijke leemstreek	0	3	1.50286626815796	0	229812.492220847	168383.835514442
Ol_7337.17	highway	unclassified	Oostelijke leemstreek	0	3	1.4870194196701	0	229776.303259896	168347.959430697
Ol_7337.19	highway	unclassified	Oostelijke leemstreek	0	3	1.48707890510559	0	229703.979548921	168276.15215445
Ol_7337.2	highway	unclassified	Oostelijke leemstreek	0	3	1.48833835124969	0	229880.27347633	169026.522243099
Ol_7337.3	highway	unclassified	Oostelijke leemstreek	0	3	1.50866436958313	0	229908.426907487	168984.249146867
Ol_7337.4	highway	unclassified	Oostelijke leemstreek	0	4	1.52632236480713	0	229925.683469806	168936.5399624
Ol_7337.5	highway	unclassified	Oostelijke leemstreek	0	4	1.53454339504242	0	229939.212899238	168887.410623806
Ol_7337.6	highway	unclassified	Oostelijke leemstreek	0	4	1.53535580635071	0	229952.514798015	168838.219054256
Ol_7337.7	highway	unclassified	Oostelijke leemstreek	0	4	1.53567659854889	0	229965.568306427	168788.962520016
Ol_7337.8	highway	unclassified	Oostelijke leemstreek	0	4	1.53441405296326	0	229972.23393367	168738.5635533
Ol_7337.9	highway	unclassified	Oostelijke leemstreek	0	4	1.53260815143585	0	229965.643595131	168688.057279848
Ol_7338	highway	track	Oostelijke leemstreek	0	2	1.34283196926117	0	225988.068478555	167370.110465231
Ol_7338.1	highway	track	Oostelijke leemstreek	0	2	1.34750306606293	0	225994.859427918	167422.692018442
Ol_7338.2	highway	track	Oostelijke leemstreek	0	3	1.35231065750122	0	226030.056091502	167456.063990544
Ol_7339	highway	track	Oostelijke leemstreek	0	3	1.47687041759491	0	230781.476755651	161835.061241789
Ol_7339.1	highway	track	Oostelijke leemstreek	0	3	1.48251640796661	0	230798.444711648	161792.272489837
Ol_7339.2	highway	track	Oostelijke leemstreek	0	3	1.49676394462585	0	230817.263315579	161750.498933705
Ol_734	highway	tertiary	Oostelijke leemstreek	0.0782333455552009	3	1.44658517837524	1	216238.686413994	164943.322635447
Ol_734.1	highway	tertiary	Oostelijke leemstreek	0.0666933125729988	3	1.41879987716675	1	216288.937932336	164943.298053195
Ol_734.2	highway	tertiary	Oostelijke leemstreek	0.0501028125719181	3	1.38453638553619	1	216339.188561729	164943.643172986
Ol_734.3	highway	tertiary	Oostelijke leemstreek	0.0333306734955445	3	1.356405377388	1	216389.439191121	164943.988292778
Ol_734.4	highway	tertiary	Oostelijke leemstreek	0.0150224238995198	2	1.33151388168335	1	216439.689820514	164944.333412569
Ol_734.5	highway	tertiary	Oostelijke leemstreek	0.00153904994056412	2	1.31071257591248	1	216489.940449906	164944.67853236
Ol_734.6	highway	tertiary	Oostelijke leemstreek	0	2	1.29012584686279	0	216540.191079299	164945.023652151
Ol_734.7	highway	tertiary	Oostelijke leemstreek	0	2	1.26668965816498	0	216590.440780663	164945.454426586
Ol_734.8	highway	tertiary	Oostelijke leemstreek	0	2	1.25132668018341	0	216640.687091441	164946.198143767
Ol_7343.2	highway	track	Oostelijke leemstreek	0	1	1.19941341876984	0	177495.021728596	170362.263676753
Ol_7343.3	highway	track	Oostelijke leemstreek	0	1	1.19896113872528	0	177513.159995361	170320.994594641
Ol_735	highway	unclassified	Oostelijke leemstreek	0	3	1.3918970823288	0	219821.122956379	168655.787377802
Ol_735.1	highway	unclassified	Oostelijke leemstreek	0	3	1.38326048851013	0	219784.211377743	168685.212890953
Ol_735.2	highway	unclassified	Oostelijke leemstreek	0	3	1.37236833572388	0	219744.706791602	168711.075214152
Ol_735.3	highway	unclassified	Oostelijke leemstreek	0	3	1.36211919784546	0	219704.669921833	168736.104447042
Ol_735.4	highway	unclassified	Oostelijke leemstreek	0	3	1.35005903244019	0	219664.000485447	168760.090782072
Ol_735.5	highway	unclassified	Oostelijke leemstreek	0	2	1.34188306331635	0	219623.082516756	168783.608853296
Ol_735.6	highway	unclassified	Oostelijke leemstreek	0	2	1.34019672870636	0	219579.907290612	168802.723557972
Ol_7360	highway	footway	Oostelijke leemstreek	0.0210589917997033	3	1.41333103179932	0	183597.958017141	167818.761853593
Ol_7361	highway	track	Oostelijke leemstreek	0.0148126704697621	3	1.39838242530823	0	183676.666876993	167760.900133183
