ExternalCode	Landbouw	Bos	HeideDuin	KLE	OKLE	MoerasWater	GeenKartering	SlikStrandSchor	Suburbaan	Urbaan	Som	Stratum
FS8342	206027.14	514918.56	34866.84	0	52913.34	10264.84	0	0	148986.9	31983.35	999960.97	NA
FS8343	224110.59	678482.35	0	0	9677.01	0	3172.5	0	38453.23	46083.44	999979.12	NA
FS8344	296817.22	369695.89	0	0	10265.85	0	26934.62	0	0	296072.38	999785.96	NA
FS8345	63284.57	865755.92	30312.55	0	0	0	0	0	0	40242.15	999595.19	1
FS8346	0	1000023.86	0	0	0	0	0	0	0	0	1000023.86	1
FS8347	43399.49	904818.15	818	0	1405.19	0	28753.17	0	1833.56	18980.98	1000008.54	1
FS8348	96351.53	602368.42	178915.7	0	11888.29	0	22614.74	0	87893.15	0	1000031.83	NA
FS8349	0	938029.69	515.69	0	9540.01	0	0	0	51747.11	0	999832.5	1
FS8350	68642.25	154932.22	774687.15	0	0	1053.25	0	0	717.04	0	1000031.91	2
FS8351	388767.74	42551.85	374834.37	0	0	0	0	0	193869.74	0	1000023.7	2
FS8352	246877.34	212227.13	53451.97	0	0	0	671.49	0	486772.39	0	1000000.32	NA
FS8353	264100.79	479458.67	99392.68	0	0	0	40922.98	0	103713.02	12236.79	999824.93	NA
FS8354	27829.36	500096.25	182488.03	999.2	1247.65	0	13606.9	0	62594.65	211177.38	1000039.42	NA
FS8355	125122.27	132946.53	6692.87	0	6733.08	0	576153.54	0	40015.39	112391.54	1000055.22	NA
FS8356	263627.58	142177.44	6136.43	0	3174.68	0	352657.7	0	14995.22	217270.54	1000039.59	NA
FS8357	272613.62	211616.93	1623.23	0	10861.73	33767.52	140061.36	0	117302.54	211985.69	999832.62	NA
FS8358	208486.49	430756.96	15431.6	0	5908.11	37753.65	10467.99	0	106649.71	184401.64	999856.15	NA
FS8359	30373.16	354437.28	91018.92	0	0	0	391776.35	0	24401.6	107626.27	999633.58	NA
FS8360	1057.42	805008.77	182183.26	0	0	0	0	0	11805.39	0	1000054.84	1
FS8361	365492.51	626267.92	0	0	777.02	7548.99	0	0	0	0	1000086.44	NA
FS8362	409317.38	267767.54	0	0	4292.74	0	86720.49	0	2927.53	229067.97	1000093.65	NA
FS8363	505707.64	233811.35	0	7663.2	8521.13	0	0	0	46794.24	197373.89	999871.45	NA
FS8364	497322.73	256419.7	0	5759.91	12219.8	43332.7	0	0	38116.36	146708.14	999879.34	NA
FS8365	580416.96	330498.5	0	2943.05	2238.95	27519.72	0	0	24175.65	32293.22	1000086.05	NA
FS8366	843729.96	123002.3	0	4734.97	4661.97	0	0	0	0	23980.29	1000109.49	3
FS8367	742249.39	0	0	1802.09	7234.26	0	0	0	0	248824.55	1000110.29	3
FS8368	502935.04	31123.34	0	0	1586.72	0	33890.91	0	334257.96	96315.3	1000109.27	NA
FS8369	312800.4	0	0	0	0	0	9700.73	0	661479.02	15699.59	999679.74	NA
FS8370	802154.35	89648.05	0	0	20535.33	0	0	0	18841.96	68922.18	1000101.87	3
FS8371	884636.28	24502.24	0	0	27564.76	0	0	0	11095.26	52302.92	1000101.46	3
FS8372	838732.61	111814.71	0	0	13247.92	22402.52	0	0	0	13727.73	999925.49	3
FS8373	867072.46	47182.44	0	0	13296.12	545.04	0	0	7144.37	64486.1	999726.53	3
FS8374	770988.91	136370.92	2851.28	0	36795.47	736.95	0	0	22693.91	29488.11	999925.55	3
FS8375	667107.69	172990.61	0	0	42391.85	8626.93	0	0	10607.18	7780.87	909505.13	3
FS8376	13562.32	0	0	0	3340.22	0	0	0	0	0	16902.54	3
FS8428	63018.38	0	0	0	0	0	0	0	0	0	63018.38	3
FS8429	811709.79	0	0	8402.6	0	0	0	0	17067.62	147790.51	984970.52	3
FS8430	703491.13	1714.09	0	55860.38	0	0	0	0	146388.63	92067.28	999521.51	3
FS8431	837239.19	0	0	42262.31	0	0	0	0	34774.5	85667.39	999943.39	3
FS8432	950139.78	0	0	21609.74	4067.65	0	0	0	1210.58	22931.32	999959.07	3
FS8433	854101.34	0	0	0	5955	0	0	0	56481.87	83412.53	999950.74	3
FS8434	810569.63	4756.59	0	10401.31	0	0	0	0	60342.99	113681.91	999752.43	3
FS8435	836752.38	0	0	0	4540.63	0	0	0	83954.63	74702.76	999950.4	3
FS8436	911616.14	6721.37	0	14793.74	0	0	0	0	2554.89	64264.42	999950.56	3
FS8437	675678.33	0	0	0	0	0	0	0	49070.24	275194.58	999943.15	NA
FS8438	719252.19	0	0	756.24	0	0	0	0	9397.78	270568.17	999974.38	3
FS8439	713328.95	9618.48	0	59969.43	14915.47	0	83576.73	0	11682.91	106697.34	999789.31	3
FS8440	621195.18	101152.31	0	5797.58	5206.07	0	0	0	74413.85	192224.36	999989.35	NA
FS8441	553880.71	187914.93	0	686.18	6025.12	0	0	0	80692.65	170767.41	999967	NA
FS8442	150966.8	326319.51	1751.96	9240.41	0	0	0	0	439956.63	71746.69	999982	NA
FS8443	8780.6	938264.84	20263.27	0	0	5859.65	8745.04	0	18091.84	0	1000005.24	1
FS8444	84817.9	706865.22	138904.55	0	25.72	21609.55	33775.5	0	13584.72	0	999583.16	1
FS8445	0	856965.08	10517.44	0	0	109738.55	2769.17	0	19800.3	0	999790.54	1
FS8446	0	999770.35	10.93	0	0	0	2.03	0	0	0	999783.31	1
FS8447	86122.86	835599.58	40295.23	0	0	0	0	0	37988.2	0	1000005.87	1
FS8448	175912.39	103363.25	358132.24	0	1276.8	12758.3	0	0	348577.45	0	1000020.43	2
FS8449	0	395621.81	278048.07	0	0	0	0	0	326334.3	0	1000004.18	2
FS8450	0	88996.93	796297.09	0	0	0	37877.84	0	76825.09	0	999996.95	2
FS8451	0	66939.68	917158.09	0	0	0	5806.83	0	10101.25	0	1000005.85	2
FS8452	28778.1	149047.68	235298.86	0	0	0	54841.23	0	531831.81	0	999797.68	2
FS8453	244285.65	463648.98	0	0	0	0	30.38	0	242090.95	49773.81	999829.77	NA
FS8454	8643.48	873464.36	20012.43	0	0	0	30516.06	0	29296.84	38086.78	1000019.95	1
FS8455	46919.88	328100.24	23621.3	0	0	0	588790.2	0	8356.81	4232.68	1000021.11	NA
FS8456	201333.97	248105.61	0	0	4913.48	0	545674.25	0	0	0	1000027.31	NA
FS8457	228498.25	92059.2	1416.91	0	8033.24	0	538480.42	0	716.64	130807.76	1000012.42	NA
FS8458	236049.94	145171.09	7016.31	0	7977.34	5506.36	280746.99	0	34074.67	282872.01	999414.71	NA
FS8459	54296.7	542968.18	11987.1	0	8701.96	27692.74	212458.98	0	77595.39	64175.12	999876.17	NA
FS8460	279010.75	430812.75	30773.2	0	5671.88	0	142911.89	0	78585.67	32292.63	1000058.77	NA
FS8461	422968.45	538817.7	400.53	0	23032.44	0	10203.03	0	0	4630.05	1000052.2	NA
FS8462	57855.02	941860.79	0	0	113.13	0	0	0	0	0	999828.94	1
FS8463	314503.18	660039.87	16343.05	0	5206.9	0	0	0	0	3998.26	1000091.26	NA
FS8464	564073.73	425147.2	0	0	8746.26	0	0	0	0	1892.09	999859.28	NA
FS8465	202018.17	587158.07	0	18685.08	7637.96	23215.71	0	0	28876.5	132483.99	1000075.48	NA
FS8466	508384.28	135030.22	0	3653.69	6385.67	0	0	0	4952.28	341660.77	1000066.91	NA
FS8467	820142.97	0	0	0	0	0	25553.62	0	3301.02	150862.49	999860.1	3
FS8468	840814.58	13982.15	0	0	409.05	0	18647.6	0	51474.87	74808.28	1000136.53	3
FS8469	815736.55	8014.82	0	0	10077.9	0	0	0	111269.89	54815.2	999914.36	3
FS8470	817069.5	86190.46	0	0	36481.55	12432.92	0	0	8363.54	39583.16	1000121.13	3
FS8471	890439.3	52382.36	0	0	49267.75	0	0	0	0	7832.26	999921.67	3
FS8472	626849.15	337172.13	0	0	31736.35	2744.46	0	0	736.87	476.23	999715.19	NA
FS8473	705060.74	218191.48	0	0	4852.31	4156.67	0	0	52487.49	15165.79	999914.48	3
FS8474	792072.26	156631.01	3202.28	0	36772.26	0	0	0	390.8	10860.86	999929.47	3
FS8475	331019.6	170346.92	0	0	15438.82	7165.73	0	0	6347.08	5520.94	535839.09	NA
FS8528	11688.75	0	0	0	0	0	0	0	0	0	11688.75	3
FS8529	612638.91	0	0	69002.74	0	0	0	0	59542.39	27109.94	768293.98	3
FS8530	618605.18	13333	0	41245.5	2943.96	0	0	0	138039.31	185581.09	999748.04	NA
FS8531	953687	7377.87	0	11049.99	0	0	0	0	5446.82	22385.78	999947.46	3
FS8532	988406.02	0	0	6732.27	0	0	0	0	0	4816.74	999955.03	3
FS8533	837786.31	0	0	0	0	0	0	0	3907.22	158253.69	999947.22	3
FS8534	800059.56	0	0	72463.96	0	0	45337.78	0	0	82095.06	999956.36	3
FS8535	596633.54	0	0	169052.62	0	0	94299.96	0	0	111317.89	971304.01	NA
FS8536	576118.48	0	0	156898.79	0	0	110376.77	0	34982.59	0	878376.63	NA
FS8537	422987.4	1208.31	0	130873.06	0	0	93320.6	0	128742.26	195226.68	972358.31	NA
FS8538	605924.91	0	0	103598.38	1192.77	0	95676	0	43365.2	139299.99	989057.25	NA
FS8539	545595.37	8067.97	0	81560.76	4333.91	0	237040.04	0	75867.36	47289.99	999755.4	NA
FS8540	502111.09	15227.83	0	0	16239.07	0	0	0	167095.17	299304.78	999977.94	NA
FS8541	225335.55	121243.6	0	0	0	4958.7	0	0	95517.66	552930.18	999985.69	NA
FS8542	138770.62	544908.98	0	0	7944.55	33346.67	20126.11	0	134073.17	120816.17	999986.27	NA
FS8543	0	961505.85	25067.05	0	3093.74	1486.21	8625.31	0	0	0	999778.16	1
FS8544	0	723450.95	246126.48	0	15839	2979.08	0	0	11192.81	0	999588.32	2
FS8545	4541.14	572828.98	174401.53	0	0	170784.16	36165.42	0	41288.61	0	1000009.84	NA
FS8546	4947.38	458509.42	435000.64	0	0	0	101313.16	0	0	0	999770.6	2
FS8547	105654.17	617621.77	26072.93	0	0	18250.32	22860.93	0	209525.37	0	999985.49	NA
FS8548	0	231812.31	355197.27	0	0	67110.46	20215.84	0	325657.8	0	999993.68	2
FS8549	0	275257.36	210658.02	0	0	0	112708.66	0	401369.26	0	999993.3	2
FS8550	0	291484.87	199717.45	0	0	0	62412.88	0	446217.77	0	999832.97	NA
FS8551	0	870884.03	116281.64	0	0	0	12882.56	0	0	0	1000048.23	1
FS8552	9054.36	319564.98	584595.85	0	0	0	9409.68	0	77224.52	0	999849.39	2
FS8553	87662.63	629795.24	21802.85	0	1756.1	419.13	13805.71	0	80443.31	164354.87	1000039.84	NA
FS8554	154527.6	351261.74	44046.29	0	0	2449.74	83533.81	0	44007.65	320213.24	1000040.07	NA
FS8555	290503.3	587506.7	56730.57	0	3325.51	0	23657.53	0	36015.94	2109.58	999849.13	NA
FS8556	121939.45	727122.92	21834.77	0	3099.6	0	48684.22	0	77391.07	0	1000072.03	1
FS8557	354217.19	68506.77	11570.46	0	19486.11	0	455098.55	0	39406.56	51602.36	999888	NA
FS8558	56935.2	0	0	0	327.77	0	920898.31	0	10732.68	10756.53	999650.49	NA
FS8559	16792.94	74969.88	1627.69	0	5275.84	35466.59	676381.36	0	52907.5	136442.59	999864.39	NA
FS8560	101677.34	170035.85	1903.01	0	6135.86	88810.58	258676.03	0	59832.38	313030.74	1000101.79	NA
FS8561	352102.82	101224.41	2561.09	0	18762.09	0	152087.26	0	0	373357.22	1000094.89	NA
FS8562	172496.89	717826.59	0	0	11576.14	0	0	0	7388.41	90584.02	999872.05	1
FS8563	177323.17	820527.82	2028.63	0	0	0	0	0	0	0	999879.62	1
FS8564	247040.56	723658.16	0	368.3	0	0	0	0	29050.83	0	1000117.85	1
FS8565	538292.84	101237.74	0	4358.99	0	0	0	0	4083.98	352151.77	1000125.32	NA
FS8566	527619.06	111568.11	0	0	4443.98	960.87	15398.73	0	6420.61	333722.41	1000133.77	NA
FS8567	834689.15	12152.12	0	0	6451.71	0	27280.66	0	2299.24	116807.64	999680.52	3
FS8568	889442.12	5162.67	0	0	6794.46	0	0	0	0	98718.36	1000117.61	3
FS8569	876546.29	1221.76	0	0	7287.18	0	0	0	31732.43	83337.67	1000125.33	3
FS8570	894229.39	60768.04	0	0	43931.56	1228.42	0	0	0	0	1000157.41	3
FS8571	907621.98	51579.76	0	0	39465.77	837.67	0	0	0	0	999505.18	3
FS8572	611834.52	352138.02	19917.68	0	2330.83	7717.74	0	0	0	5988.78	999927.57	NA
FS8573	446913.2	236401.2	183214.92	0	3413.75	18581.7	0	0	1358.3	33877.84	923760.91	NA
FS8574	338598.81	1029.68	14.44	0	16144.76	0	0	0	0	4928.64	360716.33	3
FS8575	66649.89	9929.84	0	0	0	0	0	0	0	0	76579.73	3
FS8629	61748.23	0	0	6603.44	0	0	0	0	0	6066.73	74418.4	3
FS8630	586832.16	0	0	0	0	0	0	0	4055	34914.15	625801.31	3
FS8631	895687.49	0	0	3856.77	0	0	0	0	0	1528.49	901072.75	3
FS8632	937916.76	23655.47	0	19445.26	0	0	5753.73	0	13180.4	0	999951.62	3
FS8633	491125.35	0	0	222698.41	0	0	117047.87	0	37854.3	70121.75	938847.68	NA
FS8634	336367.21	0	0	97077.17	0	0	43713.65	0	13247.22	74651.09	565056.34	NA
FS8635	79566.51	0	0	1843.98	0	0	0	0	0	0	81410.49	3
FS8636	467.07	0	0	0	0	0	0	0	0	0	467.07	3
FS8637	2164.03	0	0	0	0	0	0	0	5738.19	1300.11	9202.33	NA
FS8638	124929.58	0	0	7519.2	0	0	0	0	37243.97	0	169692.75	3
FS8639	577864.36	12226.77	0	40167.91	0	0	72943.92	0	84615.12	0	787818.08	3
FS8640	351797.94	28772.2	0	113451.27	0	0	31856.89	0	143177.54	330704.34	999760.18	NA
FS8641	354232.86	273738.37	0	0	0	0	0	0	1396.28	370630.67	999998.18	NA
FS8642	279171.72	510667.37	0	2893.51	0	26705.96	0	0	143091.03	37484.14	1000013.73	NA
FS8643	3263.53	898785.28	444.36	0	0	2798.67	3116.01	0	91184.06	0	999591.91	1
FS8644	6390.92	822700.93	0	0	10026.06	83956.59	39388.77	0	19105.2	18215.67	999784.14	1
FS8645	216746.28	266064.9	124657.24	0	6850.91	226841.76	150318.62	0	0	8495.32	999975.03	4
FS8646	43892.83	680049.41	227044.29	0	2556.26	15362.34	30886.02	0	0	0	999791.15	2
FS8647	305545.97	360702.83	90511.45	0	0	7193.58	50586.11	0	183891.3	1598.27	1000029.51	NA
FS8648	0	225790.08	306805.25	0	0	28394.98	0	0	439038.9	0	1000029.21	2
FS8649	0	866904.63	101395.32	0	0	0	9720.66	0	22001.28	0	1000021.89	1
FS8650	0	580691.52	16093.82	0	0	0	51716.56	0	301418.21	49679.65	999599.76	NA
FS8651	0	946595.56	41779.64	0	0	0	8310.94	0	0	3351.46	1000037.6	1
FS8652	0	842706.3	123878.03	0	0	0	30635.58	0	2825.54	0	1000045.45	1
FS8653	3395.72	825742.54	130798.89	0	9278.52	0	1035.91	0	16123.81	13675.9	1000051.29	1
FS8654	10439.98	651040.93	25318.83	0	0	0	0	0	266052.8	47215.51	1000068.05	NA
FS8655	2453.8	918537.42	31399.24	0	28529.93	0	0	0	18685.93	0	999606.32	1
FS8656	501420.27	434296.47	4537.72	0	16704.99	0	21156	0	21929.21	0	1000044.66	NA
FS8657	151098.54	435854.96	9672.92	0	6655.21	0	371898.12	0	24435.27	0	999615.02	NA
FS8658	81411.03	136651.65	3133.63	0	7735.71	0	708144.24	0	4283.1	58676.94	1000036.3	NA
FS8659	233952.18	438259.03	69471.61	0	14533.09	0	203180.18	0	80.28	40146.52	999622.89	NA
FS8660	246064.9	445457.62	7415.74	0	17095.39	0	263.08	0	32916.6	250847.04	1000060.37	NA
FS8661	33297.92	391985.45	0	4444.96	3765.36	26861.71	314645.19	0	33044.25	192022.6	1000067.44	NA
FS8662	444945.91	234744.95	1569.59	0	3560.04	0	247461.82	0	0	67602.45	999884.76	NA
FS8663	428913.32	491976.8	0	0	6534.02	0	0	0	13331.45	59144.1	999899.69	NA
FS8664	840474.34	126654.67	0	4080.29	1116.35	0	0	0	10293.3	17480.95	1000099.9	3
FS8665	712401.43	17719.61	0	0	0	5264.71	5739.45	0	2723.73	256225.92	1000074.85	3
FS8666	702541.11	53787.19	0	0	0	3176.57	31485.66	0	31032.38	177838.19	999861.1	3
FS8667	620739.16	9960.3	0	0	4774.34	0	0	0	0	364401.9	999875.7	NA
FS8668	852178.76	0	0	0	0	0	0	0	5341.87	142579.13	1000099.76	3
FS8669	870377.54	30638.58	0	0	16314.39	0	0	0	39224.03	43336.38	999890.92	3
FS8670	914696.83	72993.64	0	0	12439.56	0	0	0	0	0	1000130.03	3
FS8671	892476.49	88196.08	0	0	18812.06	0	0	0	0	0	999484.63	3
FS8672	371710.21	582765.98	18188.31	0	13670.8	1055.79	0	0	12548.11	0	999939.2	NA
FS8673	54679.92	502500.95	200317.46	0	0	95711.74	0	0	4586.69	0	857796.76	2
FS8731	430523.74	691.57	14401.79	16296.07	0	0	0	0	0	11.54	461924.71	3
FS8732	459256.19	68397.72	3375	174671.01	0	0	105947.74	0	34786.11	106859.94	953293.71	NA
FS8733	21222.64	0	0	12842.5	0	0	547.83	0	0	0	34612.97	NA
FS8739	200097.49	0	0	0	0	0	0	0	0	0	200097.49	3
FS8740	648374.88	19565.95	0	53810.77	3509.06	0	12687.79	0	128318.15	124873.02	991139.62	NA
FS8741	416808.05	66953.7	0	58444.92	6261.89	0	27300.73	0	143260.85	280925.48	999955.62	NA
FS8742	345759.93	388770.52	0	0	30496.85	14411.13	0	0	213494.31	6847.2	999779.94	NA
FS8743	25684.33	257241.69	19608.5	0	0	23313.48	1428.58	0	559484.07	113043.11	999803.76	NA
FS8744	3911.69	561862.01	4870.33	0	1473.59	8367.89	10555.61	0	392270.58	16674.72	999986.42	NA
FS8745	257839.1	368621.76	405.02	0	17285.6	27350.96	103197.64	0	65788.84	159299.21	999788.13	NA
FS8746	291593.63	304999.43	50147.95	0	581.35	84601.08	1038.68	0	5041.31	261815.61	999819.04	NA
FS8747	342822.29	153838.41	49234.44	0	2611.58	0	0	0	18050.1	433429.92	999986.74	NA
FS8748	54736.82	442469.32	175375.28	0	5084.64	0	7424.42	0	106497.11	208421.94	1000009.53	NA
FS8749	29.61	601517.02	187551.69	0	0	0	10811.32	0	50717.27	149176.33	999803.24	NA
FS8750	0	486106.52	27356.37	0	0	0	0	0	34629.15	451702.99	999795.03	NA
FS8751	10488.81	671496.6	297405.47	0	0	0	0	0	0	20627.19	1000018.07	2
FS8752	188608.38	347549.69	7816.06	0	1000.53	98415.7	163909.57	0	192654.09	63.26	1000017.28	NA
FS8753	0	488318.92	57740.09	0	0	343885.83	13969.54	0	95889.1	0	999803.48	4
FS8754	0	830359.42	27752.56	0	0	0	72355.5	0	65396.09	4177.8	1000041.37	1
FS8755	5220	909614.35	1933.08	0	0	0	9735.73	0	63699.62	9615.69	999818.47	1
FS8756	414241.91	400452.55	7450.32	6698.96	4655.18	0	166366.7	0	0	0	999865.62	NA
FS8757	415419.62	201280.6	5032.22	13607.44	13266.28	0	342581.45	0	2331.7	6131.1	999650.41	NA
FS8758	132755.35	550025.21	23213.61	0	4450.69	0	276943.03	0	12684.08	0	1000071.97	NA
FS8759	61031.78	447581.28	3077.66	0	2232.89	0	471035.66	0	14890.64	0	999849.91	NA
FS8760	192539.63	741982.06	16473.95	0	9459.07	0	32548.03	0	6816.06	0	999818.8	1
FS8761	122174.46	639330.8	0	3895.93	14997.5	30510.63	86888.84	0	19338.78	82935.74	1000072.68	NA
FS8762	460101.16	90316.71	0	0	8873.41	4932.96	170644.39	0	20814.32	244189.97	999872.92	NA
FS8763	618938.63	80787.51	0	3409.37	3701.73	0	0	0	69690.05	223352.7	999879.99	NA
FS8764	928203.91	14096.58	0	0	0	0	90.97	0	79.48	57632.44	1000103.38	3
FS8765	820473.64	1669.87	0	0	12266.11	6067.67	48917.58	0	23540.8	87175.35	1000111.02	3
FS8766	811546.96	29137.96	0	0	5533.19	0	0	0	0	153670.77	999888.88	3
FS8767	882652.41	29829.96	0	0	36094.31	0	0	0	25199.26	26135.62	999911.56	3
FS8768	879411.34	20691.94	0	0	12085.33	0	0	0	2957.07	85004.89	1000150.57	3
FS8769	854996.93	75423.7	0	0	8502.75	0	0	0	34327.8	26667.93	999919.11	3
FS8770	869232.78	68356.77	0	0	19923.04	0	0	0	0	42215.63	999728.22	3
FS8771	591685.7	372116.79	0	0	36109.62	0	0	0	0	0	999912.11	NA
FS8772	339964.48	544401.94	50279.66	0	35551	24022.44	0	0	5715.35	0	999934.87	NA
FS8773	100157.93	537638.52	1524.85	0	20415.88	68038.84	0	0	0	0	727776.02	1
FS8831	196267.77	13843.72	264.45	11959.16	0	0	58292.3	0	15865.02	41196.6	337689.02	NA
FS8832	382871.31	5561.27	0	23461.56	18169.33	0	37711.89	0	24857.94	220244.68	712877.98	NA
FS8839	1655.82	0	0	642.46	0	0	1921.68	0	0	6114.48	10334.44	NA
FS8840	129586.86	11842.82	0	51510.04	0	0	59166.93	0	0	300245.47	552352.12	NA
FS8841	599931.54	122460.06	0	16227.72	119859.51	0	50060.24	0	18765.03	47072.58	974376.68	NA
FS8842	405617.72	74008.87	0	0	50991.35	27638.75	40293.72	0	182513.18	218298.57	999362.16	NA
FS8843	76561.54	172045.55	0	0	0	0	0	0	407357.69	344034.87	999999.65	NA
FS8844	70875.01	327942	0	0	0	0	0	0	400063.08	201142.35	1000022.44	NA
FS8845	472828.89	351249.32	0	0	21495.84	0	0	0	27498.56	126711.52	999784.13	NA
FS8846	577055.6	103138.58	0	0	8723.6	0	0	0	0	310881.5	999799.28	NA
FS8847	729138.34	8367.03	0	0	7146.16	0	0	0	4645.06	250724.86	1000021.45	3
FS8848	578582.2	32358.08	0	3468.62	8758.5	0	0	0	208560.61	168301.96	1000029.97	NA
FS8849	7829.17	85611.91	0	0	0	0	0	0	414894.35	491472.1	999807.53	NA
FS8850	22645.65	437300.55	0	0	0	0	0	0	110360.44	429517.17	999823.81	NA
FS8851	100274.35	145698.37	71449.22	0	0	0	0	0	285393.46	397245.33	1000060.73	NA
FS8852	0	10090.72	0	0	0	24185.79	302.87	0	860117.24	105373.1	1000069.72	5
FS8853	0	0	0	0	0	207498.06	13.96	0	792111.48	0	999623.5	4
FS8854	0	644045.47	14081.1	0	0	31855.06	2.88	0	310085.38	0	1000069.89	NA
FS8855	85259.82	862615.51	0	0	0	0	0	0	32830.05	19356.32	1000061.7	1
FS8856	172837.73	820276.18	0	0	6525.27	0	0	0	0	0	999639.18	1
FS8857	136546.36	804091.84	20638.54	0	13801.59	0	0	0	23163.7	1420.54	999662.57	1
FS8858	41857.52	349463.91	164567.18	0	0	0	0	0	444203.58	0	1000092.19	NA
FS8859	124296.16	745912.2	15300.82	0	242.62	0	0	0	114332.58	0	1000084.38	1
FS8860	90953.38	220949.09	120849.24	0	0	378812.64	233.1	0	187881.05	0	999678.5	4
FS8861	96486.82	482415.93	94851.68	0	7879.74	85491.41	39436.49	0	171180.65	22349.57	1000092.29	NA
FS8862	374143.76	90303.45	918.67	0	6548.7	0	25501.83	0	62699.21	439952.61	1000068.23	NA
FS8863	370076.62	29205.72	0	0	13857.58	0	36170.27	0	0	550344.91	999655.1	NA
FS8864	299318.03	5668.37	0	0	8160.61	0	70533.27	0	207796.62	408622.48	1000099.38	NA
FS8865	573378.72	37293.24	0	0	5979.28	0	5563.89	0	7960.7	369907.94	1000083.77	NA
FS8866	746546.83	210137.13	0	0	3209.25	4616.89	0	0	0	35397.62	999907.72	3
FS8867	810074.98	172692.98	0	0	8275.18	0	0	0	8865.89	0	999909.03	3
FS8868	917738.95	41994	0	0	36000.88	0	0	0	4389.67	0	1000123.5	3
FS8869	896247.87	26090.63	0	0	11036.06	0	0	0	47609.17	18916.95	999900.68	3
FS8870	452482.42	509844.42	0	0	22602.72	4826.6	0	0	0	9721.59	999477.75	NA
FS8871	402065.14	503790.31	0	0	34124.24	21422.07	0	0	36821.94	1692.18	999915.88	NA
FS8872	153041.33	793372.95	3204.93	0	25932.14	24595.11	0	0	0	0	1000146.46	1
FS8873	318925.84	316551.06	0	0	2377.59	20508.56	0	0	0	12012.17	670375.22	NA
FS8925	133093.77	250.7	0	0	4472.34	0	87.34	0	23592.09	0	161496.24	3
FS8926	106099.58	0	0	0	0	0	0	0	8664.87	4073.62	118838.07	3
FS8931	43687.75	137535.09	0	4717.56	0	0	0	0	1850.03	0	187790.43	1
FS8932	95179.84	33596.25	0	0	0	0	0	0	11721.32	0	140497.41	NA
FS8941	123054.48	75020.14	0	0	248.18	38509.04	62101.32	0	0	0	298933.16	NA
FS8942	187641.17	145339.61	0	0	26648.06	104046.31	109816.96	0	1190.21	0	574682.32	NA
FS8943	554441.06	48112.09	0	0	32766.44	3946.44	124065	0	104211.9	4692.68	872235.61	NA
FS8944	192043.29	41323.89	0	0	18753.06	0	46904.61	0	556983.35	143964.11	999972.31	NA
FS8945	878275.8	9046	0	0	25203.11	0	0	0	74591.1	12863.54	999979.55	3
FS8946	913756.96	11881.62	0	0	3099.18	0	0	0	0	70844.72	999582.48	3
FS8947	472133.01	28739.65	0	0	0	0	0	0	409332.26	89820.81	1000025.73	NA
FS8948	111143.74	74463.54	0	0	0	0	0	0	67943.9	746483.41	1000034.59	6
FS8949	151095.52	21169.5	0	0	0	0	0	0	0	827539.41	999804.43	6
FS8950	114192.81	111333.16	0	0	0	0	1249.14	0	91516.27	681528.75	999820.13	NA
FS8951	0	8198.52	0	0	0	0	38727.51	0	309315.14	643784.69	1000025.86	NA
FS8952	395.91	120969.9	0	0	0	0	40114.43	0	698041.22	140282.81	999804.27	NA
FS8953	7430.4	77847.41	0	0	0	0	0	0	914541.31	0	999819.12	5
FS8954	0	27287.71	243087.26	0	0	12388.16	0	0	717247.92	0	1000011.05	2
FS8955	15830.74	411062.18	216906.76	0	0	0	0	0	132126.23	223678.24	999604.15	2
FS8956	125844.78	506908.91	25769.63	0	9007.14	0	76064.68	0	133308.17	122946.97	999850.28	NA
FS8957	252618.72	34505.3	0	0	17164.02	0	75169.04	0	0	620385.14	999842.22	NA
FS8958	495488.12	70292.83	32746.79	0	36501.85	9961.9	74130.74	0	280736.37	0	999858.6	NA
FS8959	358357.94	223582	59820.45	0	49510.73	4299.11	47113.73	0	108771.84	148594.29	1000050.09	NA
FS8960	546558.07	353420.38	14955.35	0	14894.75	1672.09	41045.03	0	17095.45	10225.63	999866.75	NA
FS8961	281360.98	345893.24	57843.06	0	1671.16	258919.49	25320.98	0	12757.72	16129.94	999896.57	4
FS8962	342991.61	65236.09	0	0	6903.7	14579.56	43563.74	0	99523.37	427321.3	1000119.37	NA
FS8963	211908.01	4599.39	0	0	0	0	0	0	22257.69	761108.57	999873.66	6
FS8964	562189.37	39881.96	0	0	5909.85	0	0	0	54147.56	337737.96	999866.7	NA
FS8965	644582.05	30574.86	0	0	12920.57	0	0	0	6909.76	305124.62	1000111.86	NA
FS8966	583249.8	357302.5	0	0	25613.79	6405.18	0	0	22600.81	4732.42	999904.5	NA
FS8967	822405.66	165763.3	0	0	9990.44	1745.98	0	0	0	0	999905.38	3
FS8968	670469	264645.92	1400.43	0	11066.74	9086.11	0	0	21608.72	21850.28	1000127.2	NA
FS8969	706616.52	126295.62	0	0	19930.44	0	0	0	104379.33	42261.11	999483.02	3
FS8970	631332.51	310729.51	0	0	31790.55	4978.98	0	0	20010.07	1078.56	999920.18	NA
FS8971	728033.53	178749.67	0	0	22811.13	0	0	0	4328.25	66005.69	999928.27	3
FS8972	789359.12	127996.29	3394.95	0	23834.03	0	0	0	6235.46	49130.85	999950.7	3
FS8973	518848.9	40107.96	2900.46	0	10560.23	0	0	0	9224.74	37446.03	619088.32	3
